date,region,category,manager,revenue,quantity,discount_amount,status,returns,week_start,is_return_or_cancel,is_application,is_sale
2026-06-26,Сибирь,Бытовая техника,Морозова,0.0,2,9182.54,cancel,1,2026-06-22,1,1,0
2026-05-14,Юг,Смартфоны,Иванов,97571.66,2,2126.97,return,1,2026-05-11,1,1,0
2026-06-20,СПб,ТВ,Сидорова,26388.58,1,3322.51,completed,0,2026-06-15,0,1,1
2026-05-12,Юг,Смартфоны,Сидорова,26868.11,2,413.02,completed,0,2026-05-11,0,1,1
2026-06-25,Юг,Наушники,Петров,0.0,3,12257.13,cancel,1,2026-06-22,1,1,0
2026-04-17,Москва,Наушники,Козлов,84073.52,2,12065.0,completed,0,2026-04-13,0,1,1
2026-05-10,Москва,Смартфоны,Сидорова,116002.49,1,10798.01,completed,0,2026-05-04,0,1,1
2026-06-05,Урал,Планшеты,Морозова,100108.07,3,9060.59,return,1,2026-06-01,1,1,0
2026-05-11,СПб,Бытовая техника,Иванов,37418.79,1,5402.2,completed,0,2026-05-11,0,1,1
2026-06-26,Москва,Наушники,Сидорова,0.0,3,672.4,cancel,1,2026-06-22,1,1,0
2026-05-24,Урал,Смартфоны,Сидорова,71326.37,2,7592.93,completed,0,2026-05-18,0,1,1
2026-05-13,Урал,Планшеты,Иванов,7673.05,3,708.54,completed,0,2026-05-11,0,1,1
2026-05-23,Юг,Планшеты,Сидорова,60394.46,1,7102.67,completed,0,2026-05-18,0,1,1
2026-06-30,СПб,Планшеты,Иванов,64471.22,3,1541.22,completed,0,2026-06-29,0,1,1
2026-05-09,Москва,ТВ,Петров,0.0,1,6550.42,cancel,1,2026-05-04,1,1,0
2026-06-11,СПб,Планшеты,Морозова,45213.35,2,6759.15,completed,0,2026-06-08,0,1,1
2026-04-18,Урал,Наушники,Петров,16422.47,3,1511.77,completed,0,2026-04-13,0,1,1
2026-04-26,Москва,Бытовая техника,Сидорова,0.0,2,4331.6,cancel,1,2026-04-20,1,1,0
2026-05-25,Юг,Бытовая техника,Сидорова,48147.48,1,6581.78,completed,0,2026-05-25,0,1,1
2026-06-26,Юг,Наушники,Козлов,63174.16,1,2809.05,completed,0,2026-06-22,0,1,1
2026-05-20,Москва,Смартфоны,Петров,40476.59,3,3237.35,completed,0,2026-05-18,0,1,1
2026-06-27,СПб,Бытовая техника,Козлов,27661.43,1,852.99,completed,0,2026-06-22,0,1,1
2026-04-24,Москва,Бытовая техника,Петров,78647.66,1,5417.55,return,1,2026-04-20,1,1,0
2026-06-19,Москва,Смартфоны,Петров,7432.7,2,622.21,completed,0,2026-06-15,0,1,1
2026-06-13,Урал,Наушники,Козлов,0.0,2,9370.96,cancel,1,2026-06-08,1,1,0
2026-05-10,Сибирь,Бытовая техника,Иванов,40019.3,3,35.41,return,1,2026-05-04,1,1,0
2026-05-23,Юг,Смартфоны,Иванов,0.0,2,1447.59,cancel,1,2026-05-18,1,1,0
2026-06-11,Урал,Планшеты,Иванов,36910.88,2,4237.04,completed,0,2026-06-08,0,1,1
2026-04-02,Москва,Наушники,Петров,47625.39,3,1570.68,return,1,2026-03-30,1,1,0
2026-05-10,Юг,ТВ,Петров,96222.14,2,9775.53,return,1,2026-05-04,1,1,0
2026-05-08,Москва,Планшеты,Морозова,115014.82,1,2126.08,completed,0,2026-05-04,0,1,1
2026-04-28,Сибирь,Планшеты,Морозова,70008.08,1,3199.63,completed,0,2026-04-27,0,1,1
2026-05-27,Юг,Ноутбуки,Петров,27773.22,1,919.8,completed,0,2026-05-25,0,1,1
2026-06-15,СПб,Бытовая техника,Морозова,25736.17,1,3286.72,completed,0,2026-06-15,0,1,1
2026-06-18,Юг,Смартфоны,Сидорова,0.0,3,575.63,cancel,1,2026-06-15,1,1,0
2026-06-24,Юг,Наушники,Сидорова,26097.86,2,501.92,completed,0,2026-06-22,0,1,1
2026-05-13,Юг,Смартфоны,Петров,14705.27,2,1071.71,completed,0,2026-05-11,0,1,1
2026-05-31,Урал,Бытовая техника,Морозова,75112.06,1,6371.97,completed,0,2026-05-25,0,1,1
2026-05-28,Сибирь,Ноутбуки,Иванов,97500.87,2,3600.34,completed,0,2026-05-25,0,1,1
2026-05-28,Сибирь,ТВ,Сидорова,86327.3,1,8799.95,completed,0,2026-05-25,0,1,1
2026-06-27,Сибирь,Наушники,Сидорова,105712.64,2,7721.85,completed,0,2026-06-22,0,1,1
2026-04-29,Юг,Смартфоны,Сидорова,23565.11,1,3150.53,completed,0,2026-04-27,0,1,1
2026-06-06,Москва,Бытовая техника,Иванов,33798.45,1,4307.21,completed,0,2026-06-01,0,1,1
2026-06-01,Юг,Наушники,Морозова,98079.16,1,13333.42,completed,0,2026-06-01,0,1,1
2026-04-23,Юг,Наушники,Петров,0.0,2,1971.84,cancel,1,2026-04-20,1,1,0
2026-06-25,Урал,Ноутбуки,Козлов,0.0,3,6797.73,cancel,1,2026-06-22,1,1,0
2026-04-12,Москва,Бытовая техника,Петров,45572.27,3,4676.82,return,1,2026-04-06,1,1,0
2026-05-08,СПб,Ноутбуки,Морозова,0.0,3,1921.2,cancel,1,2026-05-04,1,1,0
2026-06-06,Сибирь,ТВ,Иванов,89102.62,1,10177.38,completed,0,2026-06-01,0,1,1
2026-06-25,Урал,Ноутбуки,Иванов,10354.76,3,321.16,completed,0,2026-06-22,0,1,1
2026-06-22,Сибирь,Смартфоны,Иванов,48406.89,3,2353.09,completed,0,2026-06-22,0,1,1
2026-06-20,Урал,Бытовая техника,Сидорова,0.0,3,6297.64,cancel,1,2026-06-15,1,1,0
2026-05-14,Сибирь,ТВ,Морозова,47069.17,3,6341.82,completed,0,2026-05-11,0,1,1
2026-04-13,Сибирь,Ноутбуки,Морозова,63449.56,2,3358.68,completed,0,2026-04-13,0,1,1
2026-05-02,Сибирь,Планшеты,Иванов,59962.8,3,7933.39,completed,0,2026-04-27,0,1,1
2026-06-27,Москва,Планшеты,Сидорова,22375.88,1,504.26,return,1,2026-06-22,1,1,0
2026-05-11,Москва,Бытовая техника,Петров,45380.08,2,5521.66,completed,0,2026-05-11,0,1,1
2026-04-30,Сибирь,Наушники,Петров,59337.45,3,1435.19,completed,0,2026-04-27,0,1,1
2026-04-27,Москва,Ноутбуки,Морозова,5626.19,3,135.98,return,1,2026-04-27,1,1,0
2026-04-20,Юг,Ноутбуки,Иванов,0.0,1,293.85,cancel,1,2026-04-20,1,1,0
2026-04-05,Сибирь,Планшеты,Морозова,63446.96,3,177.21,completed,0,2026-03-30,0,1,1
2026-04-07,СПб,Наушники,Морозова,113828.7,2,14808.59,completed,0,2026-04-06,0,1,1
2026-05-03,Сибирь,Планшеты,Петров,28665.57,3,3527.81,completed,0,2026-04-27,0,1,1
2026-06-01,Юг,ТВ,Петров,75915.77,3,7807.08,completed,0,2026-06-01,0,1,1
2026-06-19,Москва,Ноутбуки,Козлов,72794.4,2,1443.66,return,1,2026-06-15,1,1,0
2026-04-11,Юг,Бытовая техника,Козлов,26674.78,1,2422.78,completed,0,2026-04-06,0,1,1
2026-05-30,Юг,Планшеты,Иванов,58676.69,3,4430.05,completed,0,2026-05-25,0,1,1
2026-05-25,СПб,Планшеты,Морозова,13903.23,1,1870.61,completed,0,2026-05-25,0,1,1
2026-06-21,Урал,Смартфоны,Морозова,64079.17,2,2205.79,return,1,2026-06-15,1,1,0
2026-06-14,Сибирь,ТВ,Морозова,95378.0,3,12988.46,return,1,2026-06-08,1,1,0
2026-04-26,СПб,ТВ,Козлов,0.0,1,1970.27,cancel,1,2026-04-20,1,1,0
2026-06-30,Юг,Наушники,Сидорова,36142.2,1,29.65,completed,0,2026-06-29,0,1,1
2026-05-21,Москва,Планшеты,Иванов,70624.5,2,6934.05,completed,0,2026-05-18,0,1,1
2026-06-04,Москва,Ноутбуки,Козлов,50834.87,3,4463.58,completed,0,2026-06-01,0,1,1
2026-05-23,Сибирь,Планшеты,Сидорова,103032.3,3,4258.75,completed,0,2026-05-18,0,1,1
2026-05-03,Сибирь,Планшеты,Морозова,91331.71,2,2448.41,return,1,2026-04-27,1,1,0
2026-04-20,Урал,ТВ,Морозова,0.0,2,7888.03,cancel,1,2026-04-20,1,1,0
2026-06-24,Москва,Бытовая техника,Петров,89086.54,2,10464.67,return,1,2026-06-22,1,1,0
2026-06-29,Юг,Наушники,Сидорова,14732.6,3,1356.93,completed,0,2026-06-29,0,1,1
2026-04-02,Москва,Смартфоны,Петров,21806.35,2,3028.45,completed,0,2026-03-30,0,1,1
2026-04-15,Урал,Ноутбуки,Сидорова,13312.46,1,1216.15,return,1,2026-04-13,1,1,0
2026-05-26,Сибирь,Планшеты,Морозова,111890.14,2,11943.25,return,1,2026-05-25,1,1,0
2026-04-30,СПб,Бытовая техника,Козлов,0.0,2,15.62,cancel,1,2026-04-27,1,1,0
2026-04-24,Москва,Планшеты,Морозова,0.0,3,3820.11,cancel,1,2026-04-20,1,1,0
2026-06-30,Москва,ТВ,Петров,0.0,3,0.98,cancel,1,2026-06-29,1,1,0
2026-06-07,Урал,Наушники,Сидорова,13160.61,3,780.05,completed,0,2026-06-01,0,1,1
2026-05-31,Москва,Бытовая техника,Иванов,0.0,1,2179.38,cancel,1,2026-05-25,1,1,0
2026-04-08,Урал,ТВ,Сидорова,0.0,1,10010.09,cancel,1,2026-04-06,1,1,0
2026-06-12,Сибирь,Планшеты,Иванов,56206.8,2,1475.72,completed,0,2026-06-08,0,1,1
2026-05-03,Москва,Планшеты,Сидорова,0.0,2,2195.62,cancel,1,2026-04-27,1,1,0
2026-04-17,Юг,Планшеты,Сидорова,0.0,3,7633.44,cancel,1,2026-04-13,1,1,0
2026-05-30,СПб,ТВ,Козлов,68890.73,3,4760.91,return,1,2026-05-25,1,1,0
2026-04-19,Сибирь,Смартфоны,Сидорова,0.0,1,5961.48,cancel,1,2026-04-13,1,1,0
2026-05-31,СПб,ТВ,Козлов,82198.82,2,6368.41,completed,0,2026-05-25,0,1,1
2026-06-26,Урал,Ноутбуки,Сидорова,84995.77,1,5086.11,completed,0,2026-06-22,0,1,1
2026-06-08,СПб,Наушники,Сидорова,11895.37,2,389.99,completed,0,2026-06-08,0,1,1
2026-06-12,СПб,Наушники,Петров,0.0,1,3803.85,cancel,1,2026-06-08,1,1,0
2026-06-17,СПб,Ноутбуки,Морозова,27193.1,2,636.3,completed,0,2026-06-15,0,1,1
2026-05-12,Москва,Бытовая техника,Козлов,17025.78,3,16.92,completed,0,2026-05-11,0,1,1
2026-05-28,Сибирь,ТВ,Морозова,0.0,2,8499.16,cancel,1,2026-05-25,1,1,0
2026-06-19,Сибирь,Ноутбуки,Морозова,0.0,2,6245.47,cancel,1,2026-06-15,1,1,0
2026-06-05,Юг,Наушники,Козлов,0.0,3,87.94,cancel,1,2026-06-01,1,1,0
2026-05-26,СПб,Наушники,Иванов,49064.88,3,3813.85,completed,0,2026-05-25,0,1,1
2026-06-11,Москва,Бытовая техника,Петров,83637.63,2,7289.12,completed,0,2026-06-08,0,1,1
2026-05-29,Урал,Ноутбуки,Морозова,45307.47,2,1611.63,completed,0,2026-05-25,0,1,1
2026-04-22,Урал,ТВ,Петров,115147.64,2,7322.4,return,1,2026-04-20,1,1,0
2026-06-01,Урал,ТВ,Козлов,84983.38,2,5745.67,return,1,2026-06-01,1,1,0
2026-05-29,Юг,Бытовая техника,Петров,0.0,1,1983.32,cancel,1,2026-05-25,1,1,0
2026-05-05,Сибирь,Ноутбуки,Петров,67974.79,3,1524.82,completed,0,2026-05-04,0,1,1
2026-05-03,Сибирь,Ноутбуки,Морозова,23663.05,3,2557.6,completed,0,2026-04-27,0,1,1
2026-06-22,Юг,Планшеты,Иванов,38104.0,2,565.7,return,1,2026-06-22,1,1,0
2026-05-07,Урал,Наушники,Иванов,10024.26,2,1119.6,completed,0,2026-05-04,0,1,1
2026-06-07,Юг,Планшеты,Сидорова,45232.56,2,134.58,completed,0,2026-06-01,0,1,1
2026-06-03,Юг,Ноутбуки,Морозова,44077.59,3,4296.68,completed,0,2026-06-01,0,1,1
2026-06-21,Урал,ТВ,Сидорова,0.0,3,1793.27,cancel,1,2026-06-15,1,1,0
2026-05-02,Сибирь,Планшеты,Сидорова,107087.0,2,10147.22,return,1,2026-04-27,1,1,0
2026-05-07,Урал,Наушники,Морозова,104586.15,3,6350.04,completed,0,2026-05-04,0,1,1
2026-05-28,Урал,Ноутбуки,Сидорова,12256.1,2,1200.51,completed,0,2026-05-25,0,1,1
2026-04-11,Сибирь,ТВ,Козлов,73830.04,2,8282.57,completed,0,2026-04-06,0,1,1
2026-05-08,Сибирь,Ноутбуки,Петров,0.0,1,2175.07,cancel,1,2026-05-04,1,1,0
2026-05-02,Москва,Ноутбуки,Петров,80456.64,2,1243.17,completed,0,2026-04-27,0,1,1
2026-05-06,Сибирь,Планшеты,Иванов,112604.86,1,13021.63,completed,0,2026-05-04,0,1,1
2026-05-14,Москва,Смартфоны,Сидорова,0.0,3,2154.54,cancel,1,2026-05-11,1,1,0
2026-05-12,СПб,Бытовая техника,Сидорова,39196.37,2,3683.37,return,1,2026-05-11,1,1,0
2026-06-10,СПб,Смартфоны,Иванов,64628.85,3,3459.34,completed,0,2026-06-08,0,1,1
2026-04-12,Сибирь,Планшеты,Сидорова,104116.21,3,6947.34,completed,0,2026-04-06,0,1,1
2026-04-19,Юг,Наушники,Морозова,0.0,2,1861.94,cancel,1,2026-04-13,1,1,0
2026-04-21,Урал,Наушники,Морозова,0.0,1,4735.35,cancel,1,2026-04-20,1,1,0
2026-05-01,Сибирь,ТВ,Петров,39020.58,2,61.78,return,1,2026-04-27,1,1,0
2026-05-21,СПб,ТВ,Сидорова,0.0,2,7898.01,cancel,1,2026-05-18,1,1,0
2026-06-29,Сибирь,ТВ,Иванов,113794.03,2,13620.54,return,1,2026-06-29,1,1,0
2026-04-21,Москва,Планшеты,Сидорова,0.0,1,1856.04,cancel,1,2026-04-20,1,1,0
2026-07-01,СПб,Ноутбуки,Козлов,0.0,2,1791.48,cancel,1,2026-06-29,1,1,0
2026-04-29,СПб,Планшеты,Морозова,52402.01,3,5381.48,completed,0,2026-04-27,0,1,1
2026-04-10,Юг,ТВ,Козлов,78869.47,1,10097.05,completed,0,2026-04-06,0,1,1
2026-05-25,Москва,Бытовая техника,Козлов,18985.01,3,1289.37,completed,0,2026-05-25,0,1,1
2026-05-24,Урал,Смартфоны,Петров,0.0,1,8809.42,cancel,1,2026-05-18,1,1,0
2026-05-14,Москва,ТВ,Сидорова,24754.7,1,2655.67,completed,0,2026-05-11,0,1,1
2026-06-10,СПб,Смартфоны,Козлов,30238.83,1,1550.86,completed,0,2026-06-08,0,1,1
2026-05-31,Сибирь,ТВ,Козлов,94929.86,3,11269.48,completed,0,2026-05-25,0,1,1
2026-05-25,СПб,Смартфоны,Сидорова,12386.1,2,132.63,completed,0,2026-05-25,0,1,1
2026-04-09,Урал,Наушники,Иванов,24247.64,1,3544.76,return,1,2026-04-06,1,1,0
2026-04-28,Сибирь,Ноутбуки,Иванов,48021.35,1,3319.49,completed,0,2026-04-27,0,1,1
2026-05-25,СПб,Наушники,Козлов,63973.28,3,9223.8,completed,0,2026-05-25,0,1,1
2026-05-21,Москва,Бытовая техника,Морозова,21557.54,3,394.96,completed,0,2026-05-18,0,1,1
2026-06-15,СПб,ТВ,Иванов,77706.84,3,2538.55,return,1,2026-06-15,1,1,0
2026-06-30,Сибирь,ТВ,Иванов,30608.0,1,3647.21,completed,0,2026-06-29,0,1,1
2026-04-04,СПб,Смартфоны,Иванов,0.0,3,1997.74,cancel,1,2026-03-30,1,1,0
2026-06-14,СПб,ТВ,Иванов,83543.57,1,1976.2,return,1,2026-06-08,1,1,0
2026-05-20,Урал,Бытовая техника,Иванов,83255.52,1,4439.82,completed,0,2026-05-18,0,1,1
2026-06-02,Москва,Ноутбуки,Козлов,85055.39,1,4041.06,completed,0,2026-06-01,0,1,1
2026-04-02,Урал,Наушники,Петров,0.0,1,9848.87,cancel,1,2026-03-30,1,1,0
2026-05-17,Урал,Смартфоны,Козлов,87754.7,3,5758.9,completed,0,2026-05-11,0,1,1
2026-05-10,Сибирь,Ноутбуки,Морозова,66499.89,1,5422.61,completed,0,2026-05-04,0,1,1
2026-05-21,Урал,Планшеты,Морозова,88691.08,1,916.31,completed,0,2026-05-18,0,1,1
2026-05-25,Урал,Планшеты,Сидорова,55577.95,2,6.0,completed,0,2026-05-25,0,1,1
2026-06-09,СПб,Смартфоны,Морозова,0.0,2,5511.44,cancel,1,2026-06-08,1,1,0
2026-06-10,Москва,Бытовая техника,Морозова,40521.21,2,1154.06,completed,0,2026-06-08,0,1,1
2026-06-18,СПб,Планшеты,Сидорова,92590.89,2,5691.62,return,1,2026-06-15,1,1,0
2026-04-30,Юг,Бытовая техника,Иванов,15924.3,1,1994.98,completed,0,2026-04-27,0,1,1
2026-06-03,Москва,Ноутбуки,Иванов,23900.74,2,686.97,completed,0,2026-06-01,0,1,1
2026-04-30,Сибирь,Бытовая техника,Козлов,69808.43,3,6533.76,completed,0,2026-04-27,0,1,1
2026-05-06,Урал,Ноутбуки,Морозова,0.0,3,350.24,cancel,1,2026-05-04,1,1,0
2026-05-27,Москва,Наушники,Иванов,79722.68,2,6673.03,completed,0,2026-05-25,0,1,1
2026-06-03,Москва,Планшеты,Сидорова,99177.1,3,604.78,return,1,2026-06-01,1,1,0
2026-04-05,Москва,Ноутбуки,Морозова,100631.41,1,1527.96,completed,0,2026-03-30,0,1,1
2026-05-21,СПб,Ноутбуки,Морозова,65204.34,3,2433.06,completed,0,2026-05-18,0,1,1
2026-05-15,Юг,Наушники,Иванов,68335.55,3,5909.97,completed,0,2026-05-11,0,1,1
2026-06-26,Сибирь,Смартфоны,Петров,85198.4,1,7028.43,return,1,2026-06-22,1,1,0
2026-06-27,СПб,Планшеты,Морозова,0.0,2,5949.65,cancel,1,2026-06-22,1,1,0
2026-05-23,Урал,ТВ,Козлов,67359.52,3,4350.63,completed,0,2026-05-18,0,1,1
2026-04-23,Юг,Планшеты,Петров,74184.36,2,8520.54,completed,0,2026-04-20,0,1,1
2026-05-31,Сибирь,Наушники,Козлов,45121.0,1,4915.8,completed,0,2026-05-25,0,1,1
2026-04-18,Юг,Ноутбуки,Сидорова,72704.25,1,3275.33,completed,0,2026-04-13,0,1,1
2026-06-20,Урал,Смартфоны,Сидорова,28134.27,3,2157.64,completed,0,2026-06-15,0,1,1
2026-06-09,СПб,Смартфоны,Иванов,0.0,2,5939.43,cancel,1,2026-06-08,1,1,0
2026-04-05,Юг,Ноутбуки,Петров,34003.62,2,4136.92,completed,0,2026-03-30,0,1,1
2026-05-22,Юг,Ноутбуки,Иванов,69747.0,3,3396.94,completed,0,2026-05-18,0,1,1
2026-06-16,Юг,Смартфоны,Морозова,23229.59,3,1046.7,return,1,2026-06-15,1,1,0
2026-06-13,Москва,ТВ,Сидорова,0.0,2,2976.52,cancel,1,2026-06-08,1,1,0
2026-06-25,СПб,Бытовая техника,Морозова,104765.02,1,9961.38,completed,0,2026-06-22,0,1,1
2026-04-05,Юг,Смартфоны,Сидорова,9332.97,3,790.85,return,1,2026-03-30,1,1,0
2026-04-12,СПб,Ноутбуки,Иванов,61780.99,3,6779.65,completed,0,2026-04-06,0,1,1
2026-06-23,Юг,Планшеты,Морозова,116611.71,1,3884.67,return,1,2026-06-22,1,1,0
2026-05-26,СПб,Ноутбуки,Сидорова,95005.09,1,6781.29,completed,0,2026-05-25,0,1,1
2026-04-19,Урал,Смартфоны,Козлов,67133.83,3,4375.36,completed,0,2026-04-13,0,1,1
2026-05-31,Сибирь,Планшеты,Петров,92157.85,2,5464.76,completed,0,2026-05-25,0,1,1
2026-04-25,Юг,Бытовая техника,Морозова,0.0,1,942.98,cancel,1,2026-04-20,1,1,0
2026-04-08,Урал,Бытовая техника,Морозова,93882.31,1,1584.68,completed,0,2026-04-06,0,1,1
2026-05-05,Урал,Ноутбуки,Сидорова,52554.25,2,4681.62,return,1,2026-05-04,1,1,0
2026-05-20,СПб,ТВ,Морозова,93052.71,2,8698.32,completed,0,2026-05-18,0,1,1
2026-05-13,СПб,Ноутбуки,Сидорова,8250.67,1,937.77,return,1,2026-05-11,1,1,0
2026-04-29,Москва,Ноутбуки,Морозова,16147.49,1,2104.23,completed,0,2026-04-27,0,1,1
2026-05-30,Москва,ТВ,Козлов,4606.8,2,15.72,completed,0,2026-05-25,0,1,1
2026-05-13,СПб,Ноутбуки,Морозова,89581.52,3,10082.69,completed,0,2026-05-11,0,1,1
2026-05-15,СПб,Бытовая техника,Иванов,0.0,2,5204.55,cancel,1,2026-05-11,1,1,0
2026-05-20,СПб,Смартфоны,Сидорова,0.0,1,957.37,cancel,1,2026-05-18,1,1,0
2026-05-07,Сибирь,Бытовая техника,Иванов,0.0,1,2025.23,cancel,1,2026-05-04,1,1,0
2026-05-25,Урал,Смартфоны,Иванов,80568.85,2,10482.94,completed,0,2026-05-25,0,1,1
2026-05-04,Сибирь,Планшеты,Иванов,30046.73,2,2184.38,return,1,2026-05-04,1,1,0
2026-04-12,СПб,Ноутбуки,Морозова,0.0,2,5482.9,cancel,1,2026-04-06,1,1,0
2026-06-01,Юг,ТВ,Сидорова,7651.03,2,451.49,completed,0,2026-06-01,0,1,1
2026-04-04,Урал,ТВ,Сидорова,5149.55,1,769.34,completed,0,2026-03-30,0,1,1
2026-06-10,Москва,Бытовая техника,Сидорова,0.0,2,4711.71,cancel,1,2026-06-08,1,1,0
2026-04-08,Урал,Ноутбуки,Петров,113463.99,2,15269.56,completed,0,2026-04-06,0,1,1
2026-05-16,Сибирь,Планшеты,Морозова,13272.02,3,1366.73,completed,0,2026-05-11,0,1,1
2026-04-30,СПб,Наушники,Сидорова,31122.21,3,1537.21,return,1,2026-04-27,1,1,0
2026-06-24,СПб,Планшеты,Морозова,0.0,3,2210.37,cancel,1,2026-06-22,1,1,0
2026-04-10,Юг,Ноутбуки,Козлов,39152.81,1,3854.0,completed,0,2026-04-06,0,1,1
2026-06-24,Урал,Смартфоны,Морозова,0.0,3,15694.91,cancel,1,2026-06-22,1,1,0
2026-04-07,СПб,Бытовая техника,Иванов,24543.82,2,3240.27,completed,0,2026-04-06,0,1,1
2026-04-05,Урал,Наушники,Сидорова,115459.95,1,13493.36,return,1,2026-03-30,1,1,0
2026-05-03,Москва,Планшеты,Морозова,18390.87,2,1670.64,completed,0,2026-04-27,0,1,1
2026-04-27,СПб,Ноутбуки,Иванов,0.0,2,357.84,cancel,1,2026-04-27,1,1,0
2026-04-04,Юг,Наушники,Сидорова,18688.14,1,2388.71,return,1,2026-03-30,1,1,0
2026-06-20,СПб,Ноутбуки,Петров,58440.09,1,3581.7,return,1,2026-06-15,1,1,0
2026-04-21,Сибирь,Ноутбуки,Петров,111275.9,1,1103.91,completed,0,2026-04-20,0,1,1
2026-05-02,Сибирь,Бытовая техника,Сидорова,104454.09,2,13906.81,return,1,2026-04-27,1,1,0
2026-04-18,Москва,Планшеты,Козлов,50369.41,3,2364.07,return,1,2026-04-13,1,1,0
2026-06-01,Юг,Планшеты,Морозова,0.0,3,10860.01,cancel,1,2026-06-01,1,1,0
2026-06-26,Сибирь,Наушники,Иванов,63915.94,1,4973.01,completed,0,2026-06-22,0,1,1
2026-04-16,Москва,Планшеты,Козлов,118108.19,3,13555.75,return,1,2026-04-13,1,1,0
2026-06-13,Сибирь,Наушники,Сидорова,25212.49,2,1744.76,completed,0,2026-06-08,0,1,1
2026-04-29,Москва,Бытовая техника,Морозова,37447.11,1,2603.95,return,1,2026-04-27,1,1,0
2026-05-31,Юг,Смартфоны,Петров,13581.57,3,1910.61,return,1,2026-05-25,1,1,0
2026-06-30,Сибирь,ТВ,Козлов,0.0,1,505.27,cancel,1,2026-06-29,1,1,0
2026-05-04,СПб,Наушники,Иванов,0.0,2,5245.36,cancel,1,2026-05-04,1,1,0
2026-05-19,Москва,Смартфоны,Иванов,87049.84,3,5868.01,completed,0,2026-05-18,0,1,1
2026-04-23,Сибирь,Бытовая техника,Морозова,12980.87,3,1849.29,completed,0,2026-04-20,0,1,1
2026-06-18,Москва,Ноутбуки,Сидорова,67390.47,3,8807.65,return,1,2026-06-15,1,1,0
2026-06-18,СПб,Ноутбуки,Иванов,21968.52,2,1015.15,completed,0,2026-06-15,0,1,1
2026-04-16,СПб,Смартфоны,Петров,36787.32,1,19.49,return,1,2026-04-13,1,1,0
2026-04-22,Сибирь,Наушники,Морозова,4428.31,1,403.85,completed,0,2026-04-20,0,1,1
2026-05-11,Юг,Бытовая техника,Козлов,30831.77,2,1896.85,return,1,2026-05-11,1,1,0
2026-04-15,Москва,Ноутбуки,Морозова,73342.34,2,6818.26,completed,0,2026-04-13,0,1,1
2026-06-15,СПб,Смартфоны,Петров,0.0,1,817.32,cancel,1,2026-06-15,1,1,0
2026-04-05,Москва,Бытовая техника,Морозова,7296.36,3,326.63,completed,0,2026-03-30,0,1,1
2026-05-11,Сибирь,Ноутбуки,Петров,8736.67,3,372.68,completed,0,2026-05-11,0,1,1
2026-06-14,Юг,Ноутбуки,Козлов,0.0,3,6075.42,cancel,1,2026-06-08,1,1,0
2026-06-27,Урал,ТВ,Сидорова,13895.78,2,1709.73,completed,0,2026-06-22,0,1,1
2026-05-20,Москва,ТВ,Козлов,101667.23,1,1860.86,return,1,2026-05-18,1,1,0
2026-05-22,Сибирь,Планшеты,Петров,41517.4,3,1301.89,completed,0,2026-05-18,0,1,1
2026-04-27,Юг,Смартфоны,Козлов,15788.36,3,1630.91,completed,0,2026-04-27,0,1,1
2026-04-11,Урал,ТВ,Морозова,52965.27,3,7905.26,completed,0,2026-04-06,0,1,1
2026-06-16,Юг,Планшеты,Козлов,111471.33,3,12192.48,completed,0,2026-06-15,0,1,1
2026-06-29,СПб,Планшеты,Петров,60623.02,3,2641.54,return,1,2026-06-29,1,1,0
2026-06-21,Москва,Наушники,Иванов,3184.97,3,405.16,completed,0,2026-06-15,0,1,1
2026-05-03,Сибирь,Смартфоны,Сидорова,0.0,2,10077.52,cancel,1,2026-04-27,1,1,0
2026-04-15,СПб,Бытовая техника,Сидорова,4321.78,2,512.26,completed,0,2026-04-13,0,1,1
2026-06-30,Юг,ТВ,Иванов,38133.23,1,3922.97,completed,0,2026-06-29,0,1,1
2026-05-10,Юг,Планшеты,Иванов,49337.77,1,1435.84,completed,0,2026-05-04,0,1,1
2026-06-28,Сибирь,Наушники,Иванов,110906.73,3,2258.4,completed,0,2026-06-22,0,1,1
2026-06-17,Юг,ТВ,Козлов,76382.46,2,10630.03,completed,0,2026-06-15,0,1,1
2026-04-17,Урал,Планшеты,Сидорова,100707.37,3,8095.14,completed,0,2026-04-13,0,1,1
2026-06-13,Урал,ТВ,Иванов,70555.52,1,2968.2,completed,0,2026-06-08,0,1,1
2026-04-07,Сибирь,Бытовая техника,Морозова,42680.83,1,3655.5,completed,0,2026-04-06,0,1,1
2026-05-16,Москва,ТВ,Сидорова,24923.33,3,118.24,return,1,2026-05-11,1,1,0
2026-06-09,СПб,ТВ,Козлов,13155.34,2,426.51,return,1,2026-06-08,1,1,0
2026-05-26,Урал,Смартфоны,Петров,23476.49,1,1562.74,completed,0,2026-05-25,0,1,1
2026-06-25,Юг,Ноутбуки,Петров,96485.96,2,13367.7,completed,0,2026-06-22,0,1,1
2026-05-19,Урал,Ноутбуки,Иванов,0.0,3,3990.46,cancel,1,2026-05-18,1,1,0
2026-04-10,Москва,Наушники,Козлов,27006.89,3,3503.38,completed,0,2026-04-06,0,1,1
2026-06-05,Москва,Бытовая техника,Морозова,3480.85,1,174.02,completed,0,2026-06-01,0,1,1
2026-06-23,Урал,Смартфоны,Морозова,15063.03,2,1443.45,completed,0,2026-06-22,0,1,1
2026-05-15,СПб,ТВ,Сидорова,40543.0,3,1940.89,completed,0,2026-05-11,0,1,1
